time_group,temperature,relative_humidity,dew_point,rain,surface_pressure,cloud_cover
2019-11-09 16:00:00,26.425,87.5,24.1,0.0,1007.775,93.125
2019-11-10 00:00:00,24.6125,94.625,23.675,0.39999999999999997,1007.625,67.75
2019-11-10 08:00:00,29.45,70.625,23.5125,0.2,1007.6,51.75
2019-11-10 16:00:00,26.5875,87.625,24.35,0.0,1006.2,27.75
2019-11-11 00:00:00,25.2375,94.0,24.175,0.2,1006.3625,21.25
2019-11-11 08:00:00,29.1375,77.375,24.7625,2.6,1006.6,58.375
2019-11-11 16:00:00,26.675,88.625,24.625,0.9,1006.4,38.75
2019-11-12 00:00:00,24.2,98.125,23.8625,8.3,1007.0375,76.5
2019-11-12 08:00:00,28.025,81.25,24.425,8.1,1008.025,94.625
2019-11-12 16:00:00,25.6625,95.875,24.9625,4.9,1007.4625,79.25
2019-11-13 00:00:00,24.05,97.875,23.675,0.0,1007.9125,80.75
2019-11-13 08:00:00,29.4625,75.875,24.700000000000003,1.2000000000000002,1007.9125,58.125
2019-11-13 16:00:00,27.05,85.875,24.4125,0.30000000000000004,1007.3,50.5
2019-11-14 00:00:00,24.7125,96.75,24.15,2.0,1007.6,67.0
2019-11-14 08:00:00,29.8875,72.5,24.3125,1.6,1007.05,39.625
2019-11-14 16:00:00,27.2125,87.125,24.775,0.0,1005.975,72.0
2019-11-15 00:00:00,25.2,93.875,24.1375,0.2,1006.4625,76.5
2019-11-15 08:00:00,29.7875,70.5,23.7375,0.2,1006.675,48.375
2019-11-15 16:00:00,26.875,87.125,24.475,0.0,1006.225,65.125
2019-11-16 00:00:00,25.55,92.75,24.2625,0.8,1006.775,74.875
2019-11-16 08:00:00,28.775,77.625,24.4625,0.4,1007.4625,94.125
2019-11-16 16:00:00,27.075,86.625,24.5875,0.4,1007.2125,93.375
2019-11-17 00:00:00,25.2625,96.625,24.7,0.0,1007.8125,86.5
2019-11-17 08:00:00,29.65,74.875,24.6625,1.2,1006.975,28.625
2019-11-17 16:00:00,27.075,85.625,24.400000000000002,0.0,1006.675,27.375
2019-11-18 00:00:00,24.900000000000002,95.5,24.1375,0.0,1007.125,52.375
2019-11-18 08:00:00,30.0375,72.25,24.45,0.4,1006.825,80.125
2019-11-18 16:00:00,27.2875,86.125,24.6875,0.2,1005.925,45.625
2019-11-19 00:00:00,24.6625,96.125,24.0125,0.7999999999999999,1006.5625,83.75
2019-11-19 08:00:00,28.7125,78.875,24.6375,1.6,1006.6875,82.125
2019-11-19 16:00:00,26.5125,89.125,24.5375,0.2,1005.875,83.125
2019-11-20 00:00:00,25.4625,95.0,24.6,0.9,1006.35,91.375
2019-11-20 08:00:00,29.8875,71.875,24.1875,1.1,1006.275,72.625
2019-11-20 16:00:00,27.175,86.0,24.5625,0.5,1005.425,60.375
2019-11-21 00:00:00,25.025,96.25,24.3625,2.2,1006.475,51.25
2019-11-21 08:00:00,28.4,78.375,24.175,6.7,1007.0875,52.5
2019-11-21 16:00:00,26.4625,86.75,24.0,0.0,1006.6625,81.125
2019-11-22 00:00:00,24.2625,96.125,23.575,0.0,1006.9625,95.875
2019-11-22 08:00:00,29.6875,71.625,23.9875,3.8,1007.625,89.125
2019-11-22 16:00:00,27.2625,84.0,24.275,0.0,1006.75,71.75
2019-11-23 00:00:00,24.9875,95.875,24.2625,1.7,1007.1,91.375
2019-11-23 08:00:00,28.4125,82.125,25.037499999999998,8.5,1007.6125,96.625
2019-11-23 16:00:00,26.5875,88.75,24.5625,0.0,1006.9625,76.5
2019-11-24 00:00:00,24.4125,98.375,24.15,3.3000000000000003,1007.2375,96.25
2019-11-24 08:00:00,28.325,81.5,24.849999999999998,5.1,1007.575,96.375
2019-11-24 16:00:00,26.1,90.0,24.2875,0.2,1006.95,88.625
2019-11-25 00:00:00,24.6625,96.75,24.1125,0.9,1007.5,78.75
2019-11-25 08:00:00,29.4125,77.5,25.0,0.2,1006.8625,54.125
2019-11-25 16:00:00,26.975,87.5,24.675,0.4,1005.775,52.75
2019-11-26 00:00:00,25.0625,95.875,24.3375,0.0,1006.45,45.0
2019-11-26 08:00:00,28.1375,83.375,25.0,3.8,1006.6875,90.875
2019-11-26 16:00:00,26.1625,91.125,24.5375,1.4000000000000001,1005.625,75.5
2019-11-27 00:00:00,24.525,96.375,23.9375,0.0,1006.025,32.0
2019-11-27 08:00:00,29.5625,71.125,23.7,1.5,1005.8125,31.0
2019-11-27 16:00:00,27.1375,85.5,24.475,0.0,1004.8875,67.125
2019-11-28 00:00:00,25.5125,93.625,24.3625,3.9,1005.6625,84.5
2019-11-28 08:00:00,29.5125,75.75,24.7375,6.1,1006.1625,93.375
2019-11-28 16:00:00,27.75,81.625,24.2875,0.0,1004.95,81.0
2019-11-29 00:00:00,26.025,92.25,24.675,0.0,1005.3,90.375
2019-11-29 08:00:00,28.837500000000002,83.75,25.7125,4.1,1006.0125,91.5
2019-11-29 16:00:00,27.0125,90.0,25.125,0.0,1005.3,96.375
2019-11-30 00:00:00,25.1625,98.375,24.8875,0.30000000000000004,1005.85,97.5
2019-11-30 08:00:00,28.65,82.375,25.2625,7.300000000000001,1006.025,98.375
2019-11-30 16:00:00,25.9125,96.375,25.275,3.0,1005.4,99.5
2019-12-01 00:00:00,24.8125,97.375,24.35,0.7,1006.1375,99.125
2019-12-01 08:00:00,29.375,75.375,24.4375,1.1,1005.525,98.125
2019-12-01 16:00:00,27.2125,86.75,24.7125,0.0,1004.525,98.625
2019-12-02 00:00:00,24.925,96.5,24.3375,0.0,1005.1,98.875
2019-12-02 08:00:00,29.7375,74.0,24.6125,1.7,1005.525,98.25
2019-12-02 16:00:00,26.975,91.5,25.3625,0.30000000000000004,1004.7875,98.5
2019-12-03 00:00:00,25.35,97.5,24.900000000000002,0.30000000000000004,1005.25,96.375
2019-12-03 08:00:00,29.2625,76.5,24.7,0.5,1005.5625,95.875
2019-12-03 16:00:00,27.1,88.125,24.925,1.7999999999999998,1005.5625,96.75
2019-12-04 00:00:00,24.725,98.625,24.475,4.8,1006.775,97.75
2019-12-04 08:00:00,28.05,82.875,24.875,2.8,1007.25,85.0
2019-12-04 16:00:00,26.6875,87.25,24.35,3.5,1007.125,91.0
2019-12-05 00:00:00,24.4875,97.0,23.975,4.4,1007.775,98.0
2019-12-05 08:00:00,28.375,80.0,24.5125,1.0,1007.55,96.875
2019-12-05 16:00:00,26.975,87.125,24.6375,0.3,1006.8375,82.0
2019-12-06 00:00:00,24.85,97.0,24.325,1.0,1007.3375,84.0
2019-12-06 08:00:00,28.125,82.75,24.85,8.1,1007.9,93.875
2019-12-06 16:00:00,25.75,96.875,25.2125,3.2,1007.075,95.25
2019-12-07 00:00:00,24.7375,97.5,24.3125,0.4,1007.3375,98.625
2019-12-07 08:00:00,29.0375,78.5,24.8125,2.4,1006.8875,97.75
2019-12-07 16:00:00,26.8625,89.75,24.9875,1.1,1006.6375,96.75
2019-12-08 00:00:00,24.875,95.75,24.1375,1.3,1007.575,90.75
2019-12-08 08:00:00,27.875,83.5,24.7625,3.8000000000000003,1008.225,84.75
2019-12-08 16:00:00,25.775,93.75,24.6125,0.9,1007.55,97.75
2019-12-09 00:00:00,23.6,97.875,23.225,0.0,1007.6875,97.625
2019-12-09 08:00:00,27.4625,87.875,25.2125,11.6,1007.55,98.875
2019-12-09 16:00:00,25.875,94.0,24.8125,1.1,1006.2125,78.25
2019-12-10 00:00:00,24.5125,97.5,24.1,2.5999999999999996,1006.7625,91.5
2019-12-10 08:00:00,27.925,81.125,24.375,5.1,1007.275,98.0
2019-12-10 16:00:00,25.3625,93.625,24.2375,2.2,1006.35,77.625
2019-12-11 00:00:00,24.0625,96.75,23.5375,1.0,1006.2625,89.125
2019-12-11 08:00:00,28.65,80.5,24.8625,3.4,1006.1625,87.375
2019-12-11 16:00:00,26.1875,90.75,24.4875,0.0,1005.4875,94.625
2019-12-12 00:00:00,24.45,96.0,23.8125,0.0,1006.2125,72.0
2019-12-12 08:00:00,28.1125,81.0,24.55,13.3,1006.7375,97.125
2019-12-12 16:00:00,25.0875,96.375,24.5,2.0,1006.725,96.125
2019-12-13 00:00:00,23.5125,99.25,23.4,16.7,1007.6625,97.375
2019-12-13 08:00:00,24.375,99.25,24.25,9.7,1008.825,99.875
2019-12-13 16:00:00,24.2375,96.75,23.6875,0.6000000000000001,1007.725,99.625
2019-12-14 00:00:00,23.2375,97.125,22.725,0.1,1007.925,97.0
2019-12-14 08:00:00,28.6375,76.75,24.0,8.1,1007.7249999999999,89.0
2019-12-14 16:00:00,26.65,87.375,24.35,0.4,1006.2125,95.625
2019-12-15 00:00:00,24.3125,95.0,23.4375,0.0,1006.15,88.75
2019-12-15 08:00:00,29.25,76.125,24.55,2.8,1006.15,88.25
2019-12-15 16:00:00,26.2125,93.0,24.95,2.2,1005.725,85.875
2019-12-16 00:00:00,23.825,98.625,23.6,2.1999999999999997,1006.3625,95.5
2019-12-16 08:00:00,27.575,87.5,25.2875,5.8,1006.25,92.625
2019-12-16 16:00:00,25.85,91.5,24.325,0.1,1005.5,77.125
2019-12-17 00:00:00,24.0625,99.125,23.925,4.8,1006.7625,93.625
2019-12-17 08:00:00,26.9625,90.75,25.2875,15.899999999999999,1007.3125,83.25
2019-12-17 16:00:00,25.85,92.625,24.5375,1.4,1006.2875,85.25
2019-12-18 00:00:00,23.8875,98.25,23.6,8.2,1007.225,98.125
2019-12-18 08:00:00,27.775,84.75,24.9125,8.8,1007.5875,91.25
2019-12-18 16:00:00,25.6875,93.875,24.5875,0.7000000000000001,1006.6875,63.75
2019-12-19 00:00:00,24.15,98.125,23.825,4.5,1007.3375,97.75
2019-12-19 08:00:00,27.325,87.25,24.925,10.4,1007.6,96.375
2019-12-19 16:00:00,25.675,94.0,24.6375,0.2,1007.0625,66.75
2019-12-20 00:00:00,23.8,98.375,23.55,2.2,1007.3,88.5
2019-12-20 08:00:00,29.025,76.875,24.4375,0.7,1006.8375,86.5
2019-12-20 16:00:00,25.95,94.375,24.975,1.4,1006.0375,97.75
2019-12-21 00:00:00,24.2875,96.25,23.65,0.0,1006.025,71.875
2019-12-21 08:00:00,29.4,76.0,24.575,1.0,1005.8875,68.75
2019-12-21 16:00:00,27.0125,86.5,24.5125,0.2,1005.325,80.375
2019-12-22 00:00:00,24.1,98.375,23.8,10.299999999999999,1006.1375,95.375
2019-12-22 08:00:00,28.1,79.75,24.175,0.9,1006.45,93.0
2019-12-22 16:00:00,26.3375,91.375,24.7875,1.6,1005.95,92.375
2019-12-23 00:00:00,24.6,97.75,24.1875,3.9,1006.5,99.5
2019-12-23 08:00:00,28.2,80.625,24.4125,0.6,1007.5500000000001,96.125
2019-12-23 16:00:00,25.8125,94.5,24.8125,1.1,1007.375,97.875
2019-12-24 00:00:00,24.125,96.5,23.575,0.3,1007.6125,98.0
2019-12-24 08:00:00,28.9,77.75,24.45,4.1,1006.9875,95.625
2019-12-24 16:00:00,27.1125,89.5,25.2375,0.8999999999999999,1006.3375,94.875
2019-12-25 00:00:00,24.8125,99.375,24.7,8.700000000000001,1007.025,97.125
2019-12-25 08:00:00,27.8875,85.375,25.1375,3.4,1006.7875,97.375
2019-12-25 16:00:00,26.05,93.375,24.9125,2.6,1006.575,93.25
2019-12-26 00:00:00,24.9875,97.125,24.525,0.0,1006.9125,97.125
2019-12-26 08:00:00,27.85,85.625,25.2,9.7,1007.45,91.875
2019-12-26 16:00:00,25.2875,96.875,24.7125,8.6,1007.1375,92.5
2019-12-27 00:00:00,24.175,98.5,23.9125,0.0,1006.7625,95.0
2019-12-27 08:00:00,29.1875,74.875,24.075,1.1,1006.6875,49.875
2019-12-27 16:00:00,26.4625,91.375,24.8875,7.3999999999999995,1006.5,94.125
2019-12-28 00:00:00,24.0125,97.75,23.6375,2.5,1006.875,97.0
2019-12-28 08:00:00,27.925,80.5,24.15,1.4,1007.65,98.625
2019-12-28 16:00:00,26.725,86.25,24.2125,0.2,1006.55,83.625
2019-12-29 00:00:00,24.425,96.75,23.8875,0.0,1007.4875,90.25
2019-12-29 08:00:00,29.5375,69.875,23.4125,1.0,1008.0125,93.75
2019-12-29 16:00:00,27.1625,87.375,24.85,0.4,1006.975,99.375
2019-12-30 00:00:00,24.825,96.875,24.275,1.4000000000000001,1007.6,93.875
2019-12-30 08:00:00,28.9375,81.125,25.3125,4.8,1007.325,95.625
2019-12-30 16:00:00,26.6375,92.375,25.275,4.7,1006.95,95.625
2019-12-31 00:00:00,24.7625,97.375,24.3125,0.0,1007.525,98.625
2019-12-31 08:00:00,29.3625,76.5,24.7375,2.9,1007.8125,84.0
2019-12-31 16:00:00,26.1375,91.125,24.5625,1.4,1007.1625,78.5
2020-01-01 00:00:00,24.325,97.125,23.825,0.0,1007.6625,94.125
2020-01-01 08:00:00,29.325,73.125,23.9,3.9,1008.25,85.0
2020-01-01 16:00:00,26.0375,94.625,25.0875,5.4,1008.6625,97.25
2020-01-02 00:00:00,24.625,96.875,24.0875,1.2,1009.3,98.5
2020-01-02 08:00:00,28.5625,76.75,23.9,1.4,1009.2625,91.25
2020-01-02 16:00:00,25.7875,95.25,24.95,5.3,1008.95,98.75
2020-01-03 00:00:00,23.9625,99.625,23.8875,1.2,1008.9125,97.5
2020-01-03 08:00:00,26.95,86.875,24.525,25.5,1008.7,88.5
2020-01-03 16:00:00,25.375,94.125,24.35,1.4,1008.0375,90.375
2020-01-04 00:00:00,23.9125,95.625,23.1625,0.0,1006.4250000000001,91.125
2020-01-04 08:00:00,29.225,72.25,23.6125,0.6,1005.7,58.75
2020-01-04 16:00:00,26.9125,86.0,24.3,0.7,1005.3875,84.75
2020-01-05 00:00:00,24.1875,96.875,23.675,1.3,1006.3625,97.625
2020-01-05 08:00:00,26.0,85.875,23.375,1.0,1007.375,96.75
2020-01-05 16:00:00,25.925,84.75,23.1125,0.3,1006.65,92.25
2020-01-06 00:00:00,24.0625,93.5,22.95,0.0,1007.05,98.875
2020-01-06 08:00:00,26.4125,86.75,24.0,2.7,1007.3249999999999,96.625
2020-01-06 16:00:00,25.9375,88.875,23.9625,1.2000000000000002,1006.55,96.375
2020-01-07 00:00:00,24.3125,97.125,23.8375,0.0,1006.625,97.5
2020-01-07 08:00:00,29.1125,72.75,23.4875,0.0,1006.1125,96.875
2020-01-07 16:00:00,27.3125,87.0,24.8875,0.7,1005.9,96.0
2020-01-08 00:00:00,24.9125,94.75,24.025,0.0,1006.2625,95.25
2020-01-08 08:00:00,29.8875,67.375,23.025,1.3,1005.5125,48.75
2020-01-08 16:00:00,27.525,81.5,24.075,0.1,1004.65,82.5
2020-01-09 00:00:00,24.55,92.75,23.3125,0.0,1005.4,81.25
2020-01-09 08:00:00,30.15,67.0,23.2625,1.4,1004.9375,59.25
2020-01-09 16:00:00,27.775,81.375,24.25,0.1,1004.2125,96.875
2020-01-10 00:00:00,24.9125,95.25,24.075,7.199999999999999,1004.7375,95.375
2020-01-10 08:00:00,29.7375,73.0,24.225,3.7,1004.5,88.625
2020-01-10 16:00:00,26.3125,94.25,25.287499999999998,9.200000000000001,1004.95,98.5
2020-01-11 00:00:00,23.475,100.0,23.475,28.3,1005.675,99.625
2020-01-11 08:00:00,26.2625,91.875,24.7625,6.800000000000001,1005.9875,99.25
2020-01-11 16:00:00,26.3875,90.75,24.7125,0.5,1005.5875,99.875
2020-01-12 00:00:00,24.8,94.875,23.9625,1.5,1005.875,100.0
2020-01-12 08:00:00,26.725,85.0,23.8625,0.30000000000000004,1005.9875,99.875
2020-01-12 16:00:00,25.7375,92.5,24.4375,0.30000000000000004,1005.125,99.75
2020-01-13 00:00:00,24.5875,96.875,24.075,0.0,1004.9875,97.625
2020-01-13 08:00:00,29.7,73.875,24.425,1.2,1004.6125,56.25
2020-01-13 16:00:00,26.7625,91.5,25.2125,2.4000000000000004,1004.825,71.125
2020-01-14 00:00:00,24.6625,98.25,24.375,4.3,1005.9,96.625
2020-01-14 08:00:00,27.6625,86.25,25.0875,10.9,1006.5875,86.75
2020-01-14 16:00:00,26.125,95.25,25.287499999999998,4.8,1006.2875,89.375
2020-01-15 00:00:00,24.2875,100.0,24.2875,4.0,1007.5,99.75
2020-01-15 08:00:00,27.7125,85.125,24.925,1.2000000000000002,1008.025,99.125
2020-01-15 16:00:00,26.3375,87.75,24.1375,0.0,1006.85,97.75
2020-01-16 00:00:00,24.7625,95.125,23.9375,0.0,1006.9375,78.625
2020-01-16 08:00:00,28.55,82.125,25.1625,10.3,1007.8125,89.875
2020-01-16 16:00:00,26.85,87.625,24.5875,0.0,1006.9875,92.625
2020-01-17 00:00:00,24.3375,98.375,24.075,3.9,1007.6875,88.125
2020-01-17 08:00:00,28.5875,82.25,25.1625,4.0,1007.9625,89.25
2020-01-17 16:00:00,26.825,89.5,24.975,0.4,1007.0625,65.5
2020-01-18 00:00:00,24.7125,97.625,24.2875,8.0,1007.5625,91.0
2020-01-18 08:00:00,27.5375,86.25,25.025,5.6000000000000005,1008.375,83.875
2020-01-18 16:00:00,25.925,91.75,24.45,1.9000000000000001,1007.7375,97.0
2020-01-19 00:00:00,24.075,97.75,23.7,0.1,1007.7875,89.0
2020-01-19 08:00:00,29.1125,74.75,24.075,1.2,1008.2624999999999,92.125
2020-01-19 16:00:00,27.3125,87.125,24.925,0.1,1007.0125,17.625
2020-01-20 00:00:00,25.1875,96.625,24.625,0.1,1007.75,76.5
2020-01-20 08:00:00,29.4625,77.25,24.975,0.7,1008.4125,94.75
2020-01-20 16:00:00,27.75,79.5,23.8125,0.1,1008.0,88.625
2020-01-21 00:00:00,24.475,91.125,22.925,0.0,1009.35,78.625
2020-01-21 08:00:00,29.9375,66.625,22.875,0.8,1009.525,29.375
2020-01-21 16:00:00,28.2125,74.625,23.2125,0.0,1008.5,13.75
2020-01-22 00:00:00,25.275,90.125,23.5125,0.0,1009.0,44.25
2020-01-22 08:00:00,29.7875,73.375,24.4875,0.9,1008.9375,39.25
2020-01-22 16:00:00,27.7125,78.0,23.5,0.30000000000000004,1007.6375,30.625
2020-01-23 00:00:00,24.7875,90.0,23.025,0.0,1008.025,57.875
2020-01-23 08:00:00,29.9875,66.625,22.9375,0.5,1007.5625,30.125
2020-01-23 16:00:00,27.975,74.875,23.0125,0.0,1006.3625,44.125
2020-01-24 00:00:00,24.9375,90.75,23.3,0.0,1007.25,87.875
2020-01-24 08:00:00,30.2375,66.375,23.125,0.8,1007.3625,24.625
2020-01-24 16:00:00,27.9875,81.875,24.55,0.6,1006.675,50.125
2020-01-25 00:00:00,25.675,94.875,24.8,0.0,1007.3,57.0
2020-01-25 08:00:00,29.9625,70.625,23.95,1.5,1007.2125,83.375
2020-01-25 16:00:00,27.6625,87.25,25.2375,0.0,1005.8625,61.5
2020-01-26 00:00:00,25.3125,96.75,24.7875,1.9000000000000001,1006.8625,65.5
2020-01-26 08:00:00,28.7,84.375,25.775,8.4,1007.6625,80.0
2020-01-26 16:00:00,27.025,89.375,25.0625,0.30000000000000004,1005.95,62.875
2020-01-27 00:00:00,25.0625,98.0,24.7,0.0,1006.6875,32.0
2020-01-27 08:00:00,30.0,72.625,24.3875,0.9,1006.775,43.25
2020-01-27 16:00:00,27.975,85.625,25.2875,0.1,1005.7125,47.25
2020-01-28 00:00:00,25.225,98.25,24.9,2.2,1007.05,65.125
2020-01-28 08:00:00,29.625,81.0,25.975,7.5,1007.25,60.75
2020-01-28 16:00:00,28.025,87.25,25.6375,1.1,1005.9625,44.375
2020-01-29 00:00:00,25.3375,96.875,24.8,2.0,1007.3,84.875
2020-01-29 08:00:00,30.0875,71.625,24.15,1.4000000000000001,1007.6375,53.625
2020-01-29 16:00:00,27.7375,84.125,24.7625,1.2000000000000002,1005.9875,86.75
2020-01-30 00:00:00,24.9375,98.75,24.6875,4.9,1006.6875,91.625
2020-01-30 08:00:00,27.825,84.25,24.925,2.8,1007.7,97.875
2020-01-30 16:00:00,25.45,96.0,24.75,13.299999999999999,1007.525,99.5
2020-01-31 00:00:00,24.2375,99.75,24.1875,6.7,1007.9375,99.5
2020-01-31 08:00:00,23.975,99.75,23.8875,60.0,1009.1625,100.0
2020-01-31 16:00:00,24.9375,97.25,24.4625,3.1,1008.275,99.875
2020-02-01 00:00:00,24.0125,97.625,23.65,0.0,1008.3,96.0
2020-02-01 08:00:00,29.475,70.625,23.4375,1.0,1008.0875,39.125
2020-02-01 16:00:00,27.375,82.5,24.1,0.4,1007.5,97.375
2020-02-02 00:00:00,24.5625,93.0,23.375,0.0,1008.2375,97.625
2020-02-02 08:00:00,29.674999999999997,72.625,24.15,2.4,1008.5,92.0
2020-02-02 16:00:00,26.975,92.375,25.5875,5.1,1007.525,83.5
2020-02-03 00:00:00,25.1,93.875,24.0875,0.0,1007.7875,88.0
2020-02-03 08:00:00,30.3125,62.125,22.0125,0.1,1008.05,98.625
2020-02-03 16:00:00,27.9375,78.25,23.725,0.3,1007.425,99.75
2020-02-04 00:00:00,24.775,95.75,24.0125,3.3000000000000003,1007.875,96.5
2020-02-04 08:00:00,29.475,72.125,23.6875,1.0,1006.9875,92.125
2020-02-04 16:00:00,27.525,84.875,24.7125,1.9,1006.1,95.25
2020-02-05 00:00:00,24.25,98.75,24.05,9.1,1007.1,97.0
2020-02-05 08:00:00,29.4125,70.0,23.0625,0.5,1006.65,63.375
2020-02-05 16:00:00,26.7125,90.125,24.8875,7.8,1006.4,97.125
2020-02-06 00:00:00,23.95,99.375,23.8375,6.2,1007.5125,98.375
2020-02-06 08:00:00,28.25,82.25,24.775,4.2,1007.175,94.875
2020-02-06 16:00:00,26.5125,92.375,25.1625,2.8,1006.2375,64.875
2020-02-07 00:00:00,24.0375,99.875,24.0,23.6,1007.6125,97.75
2020-02-07 08:00:00,27.075,87.375,24.75,15.700000000000001,1008.775,88.0
2020-02-07 16:00:00,25.825,93.75,24.6875,0.6,1007.75,98.875
2020-02-08 00:00:00,24.45,97.5,24.025,0.5,1008.1125,98.5
2020-02-08 08:00:00,28.9125,78.375,24.6875,1.9,1008.0375,95.75
2020-02-08 16:00:00,27.1125,88.0,24.8875,0.4,1007.4125,95.25
2020-02-09 00:00:00,24.75,97.125,24.2375,1.0,1008.1375,92.625
2020-02-09 08:00:00,27.5125,86.625,25.0625,15.100000000000001,1008.1875,98.0
2020-02-09 16:00:00,25.3875,96.0,24.7,14.5,1008.275,99.125
2020-02-10 00:00:00,23.462500000000002,100.0,23.45,5.8,1009.15,99.5
2020-02-10 08:00:00,27.6875,80.125,23.7625,0.7000000000000001,1010.175,98.625
2020-02-10 16:00:00,25.4,93.875,24.275,3.5,1009.2,80.375
2020-02-11 00:00:00,24.1375,91.125,22.5875,0.0,1009.175,96.875
2020-02-11 08:00:00,29.75,65.875,22.5,0.4,1009.1875,68.625
2020-02-11 16:00:00,27.8,77.5,23.425,0.30000000000000004,1008.5125,81.75
2020-02-12 00:00:00,24.8125,92.5,23.525,0.0,1009.525,90.625
2020-02-12 08:00:00,29.6625,73.0,24.2375,0.30000000000000004,1009.375,96.0
2020-02-12 16:00:00,27.5625,79.5,23.6625,0.8,1008.75,97.0
2020-02-13 00:00:00,24.3625,94.375,23.4125,0.0,1008.95,82.0
2020-02-13 08:00:00,29.75,68.875,23.3375,1.2,1008.0875,89.25
2020-02-13 16:00:00,28.2375,76.0,23.4875,0.0,1007.0875,97.5
2020-02-14 00:00:00,25.0375,91.125,23.5,0.0,1007.275,88.75
2020-02-14 08:00:00,29.8,71.875,24.125,1.3,1007.0375,45.5
2020-02-14 16:00:00,27.2,90.625,25.475,1.7,1006.5,91.0
2020-02-15 00:00:00,24.9875,95.25,24.1875,0.2,1007.9125,96.875
2020-02-15 08:00:00,28.45,82.25,25.1,10.3,1008.2625,94.25
2020-02-15 16:00:00,25.9875,93.75,24.9125,12.8,1007.725,90.375
2020-02-16 00:00:00,24.4875,97.0,24.025,0.4,1008.4,91.625
2020-02-16 08:00:00,27.525,84.375,24.6375,15.8,1008.9,97.875
2020-02-16 16:00:00,25.875,96.625,25.2875,3.8,1008.3125,95.25
2020-02-17 00:00:00,24.1,98.25,23.825,2.8000000000000003,1008.4375,86.625
2020-02-17 08:00:00,27.8375,84.0,24.875,11.4,1009.4000000000001,78.625
2020-02-17 16:00:00,25.3625,94.0,24.3125,5.5,1009.625,91.75
2020-02-18 00:00:00,23.5875,100.0,23.575,8.4,1009.9125,99.75
2020-02-18 08:00:00,25.3625,88.25,23.15,3.8,1010.0,93.5
2020-02-18 16:00:00,26.675,85.375,23.9,0.30000000000000004,1007.8375,72.125
2020-02-19 00:00:00,23.3,95.25,22.475,0.0,1007.9875,62.25
2020-02-19 08:00:00,27.8375,81.875,24.3875,18.2,1008.3875,88.875
2020-02-19 16:00:00,25.1375,95.75,24.4,4.6,1007.8875,94.375
2020-02-20 00:00:00,23.725,98.125,23.4125,0.5,1008.1125,90.5
2020-02-20 08:00:00,28.9625,73.75,23.6125,4.4,1007.925,69.625
2020-02-20 16:00:00,26.3,90.125,24.5125,1.9,1007.8875,95.375
2020-02-21 00:00:00,24.425,94.25,23.4375,0.0,1008.175,80.0
2020-02-21 08:00:00,29.2375,73.125,23.875,0.7,1008.8125,89.375
2020-02-21 16:00:00,27.375,77.0,22.8875,0.0,1008.725,90.75
2020-02-22 00:00:00,24.7,89.625,22.9,0.0,1009.425,42.5
2020-02-22 08:00:00,29.6875,68.375,23.125,0.6000000000000001,1009.3,54.25
2020-02-22 16:00:00,28.0375,76.0,23.375,0.30000000000000004,1008.025,85.25
2020-02-23 00:00:00,25.325,86.25,22.9125,0.0,1008.3875,29.75
2020-02-23 08:00:00,30.1625,66.75,23.15,0.6,1007.85,27.5
2020-02-23 16:00:00,28.55,74.375,23.462500000000002,0.0,1006.475,60.375
2020-02-24 00:00:00,25.724999999999998,86.5,23.2375,0.0,1007.25,94.375
2020-02-24 08:00:00,30.2,71.875,24.475,0.5,1006.9,88.0
2020-02-24 16:00:00,28.1125,80.0,24.3125,0.2,1006.0125,75.0
2020-02-25 00:00:00,25.3,92.125,23.925,0.0,1006.6375,92.125
2020-02-25 08:00:00,30.15,69.875,23.9625,2.2,1006.0625,88.25
2020-02-25 16:00:00,27.9125,84.5,25.0375,0.7999999999999999,1005.75,88.375
2020-02-26 00:00:00,25.4625,94.375,24.4875,0.7000000000000001,1006.625,95.875
2020-02-26 08:00:00,29.5,73.875,24.2,2.3,1006.825,95.75
2020-02-26 16:00:00,25.925,95.125,25.0875,3.3,1006.8625,98.5
2020-02-27 00:00:00,24.35,97.625,23.9125,3.7,1006.8375,98.375
2020-02-27 08:00:00,29.4875,74.125,24.2375,0.8,1006.6,89.875
2020-02-27 16:00:00,26.775,93.0,25.5375,4.7,1006.0,91.25
2020-02-28 00:00:00,25.0375,96.5,24.4375,0.0,1006.1375,63.25
2020-02-28 08:00:00,28.75,79.125,24.6375,6.9,1006.1625,89.5
2020-02-28 16:00:00,26.4,93.5,25.2375,5.1,1005.0875,95.625
2020-02-29 00:00:00,24.85,97.125,24.35,0.0,1005.975,82.25
2020-02-29 08:00:00,29.8875,72.875,24.3875,1.5,1005.8625000000001,91.0
2020-02-29 16:00:00,27.4125,89.75,25.525,0.7999999999999999,1004.7625,95.75
2020-03-01 00:00:00,25.1125,93.875,24.025,0.0,1005.8875,96.0
2020-03-01 08:00:00,29.8875,75.625,25.025000000000002,2.0,1006.4,95.375
2020-03-01 16:00:00,27.45,90.125,25.625,1.3,1005.5625,96.625
2020-03-02 00:00:00,25.0125,97.25,24.5625,4.5,1006.15,96.25
2020-03-02 08:00:00,29.875,72.25,24.125,0.7,1006.3,82.625
2020-03-02 16:00:00,27.5375,89.25,25.575,1.1,1005.7875,98.25
2020-03-03 00:00:00,24.9875,97.5,24.5625,1.7,1006.5625,80.0
